loss,accuracy,top_k_categorical_accuracy,val_loss,val_accuracy,val_top_k_categorical_accuracy,lr
3.883000612258911,0.2666666805744171,1.0,4.14453125,0.10000000149011612,1.0,0.001
2.1668548583984375,0.4277777671813965,1.0,2.361328125,0.10000000149011612,1.0,0.001
1.4135850667953491,0.49074074625968933,1.0,1.5595703125,0.4166666567325592,1.0,0.001
1.3035228252410889,0.49444442987442017,1.0,1.8212890625,0.38333332538604736,1.0,0.001
1.2773147821426392,0.5092592835426331,1.0,1.6572265625,0.46666666865348816,1.0,0.001
1.2294379472732544,0.5148147940635681,1.0,1.2978515625,0.44999998807907104,1.0,0.001
1.210275650024414,0.5370370149612427,1.0,1.3291015625,0.44999998807907104,1.0,0.001
1.1822338104248047,0.5648148059844971,1.0,1.4033203125,0.4000000059604645,1.0,0.001
1.1595956087112427,0.5712962746620178,1.0,1.314453125,0.4416666626930237,1.0,0.001
1.140809416770935,0.585185170173645,1.0,1.294921875,0.4333333373069763,1.0,0.001
1.1119611263275146,0.614814817905426,1.0,1.322265625,0.4583333432674408,1.0,0.001
1.0861473083496094,0.6370370388031006,1.0,1.3291015625,0.4749999940395355,1.0,0.001
1.0570602416992188,0.6425926089286804,1.0,1.3662109375,0.4583333432674408,1.0,0.001
1.0240849256515503,0.6638888716697693,1.0,1.41796875,0.46666666865348816,1.0,0.001
0.9893410205841064,0.6824073791503906,1.0,1.4619140625,0.4749999940395355,1.0,0.001
0.9625289440155029,0.6925926208496094,1.0,1.6591796875,0.4583333432674408,1.0,0.001
0.9752423167228699,0.7092592716217041,1.0,1.4462890625,0.5249999761581421,1.0,0.001
0.9154839515686035,0.7361111044883728,1.0,1.3876953125,0.5166666507720947,1.0,0.001
0.8478696346282959,0.7814815044403076,1.0,1.599609375,0.4749999940395355,1.0,0.001
0.7921043038368225,0.8379629850387573,1.0,1.685546875,0.42500001192092896,1.0,0.001
0.7670139074325562,0.8203703761100769,1.0,2.466796875,0.49166667461395264,1.0,0.001
0.746562123298645,0.8444444537162781,1.0,2.05859375,0.5083333253860474,1.0,0.001
0.7406937479972839,0.8490740656852722,1.0,2.326171875,0.4583333432674408,1.0,0.001
0.7292606830596924,0.8500000238418579,1.0,2.078125,0.36666667461395264,1.0,0.001
0.6711642742156982,0.8777777552604675,1.0,2.7734375,0.38333332538604736,1.0,0.001
0.6300889849662781,0.8972222208976746,1.0,1.966796875,0.4833333194255829,1.0,0.001
0.562655508518219,0.9592592716217041,1.0,2.23828125,0.4166666567325592,1.0,0.001
0.5111599564552307,0.9824073910713196,1.0,1.90625,0.42500001192092896,1.0,0.000100000005
0.46789097785949707,0.9944444298744202,1.0,1.7587890625,0.42500001192092896,1.0,0.000100000005
0.45572373270988464,0.9962962865829468,1.0,1.6728515625,0.44999998807907104,1.0,0.000100000005
0.4423936605453491,1.0,1.0,1.6728515625,0.4833333194255829,1.0,0.000100000005
0.4366554617881775,1.0,1.0,1.685546875,0.49166667461395264,1.0,0.000100000005
0.43099862337112427,1.0,1.0,1.650390625,0.5,1.0,0.000100000005
0.4268283545970917,1.0,1.0,1.619140625,0.49166667461395264,1.0,0.000100000005
0.42353877425193787,1.0,1.0,1.6142578125,0.49166667461395264,1.0,0.000100000005
0.4215151071548462,1.0,1.0,1.607421875,0.5083333253860474,1.0,0.000100000005
0.4192400872707367,1.0,1.0,1.6044921875,0.4833333194255829,1.0,0.000100000005
0.41759440302848816,1.0,1.0,1.6044921875,0.49166667461395264,1.0,1.0000001e-05
0.4173954725265503,1.0,1.0,1.603515625,0.4833333194255829,1.0,1.0000001e-05
0.41722187399864197,1.0,1.0,1.6044921875,0.4833333194255829,1.0,1.0000001e-05
0.41716399788856506,1.0,1.0,1.6044921875,0.4833333194255829,1.0,1.0000001e-05
0.41701027750968933,1.0,1.0,1.603515625,0.4833333194255829,1.0,1.0000001e-05
