loss,accuracy,top_k_categorical_accuracy,val_loss,val_accuracy,val_top_k_categorical_accuracy,lr
1.392896294593811,0.7559996843338013,0.9726565480232239,0.8484000563621521,0.84112149477005,0.9976635575294495,0.001
0.7257645130157471,0.903754472732544,0.9987457394599915,0.7668160200119019,0.8785046935081482,0.9988317489624023,0.001
0.6594688892364502,0.9334392547607422,0.9992474317550659,0.7480422854423523,0.8825934529304504,0.9994158744812012,0.001
0.6192432641983032,0.9527552723884583,0.9999163746833801,0.7927862405776978,0.8621495366096497,0.9982476830482483,0.001
0.6058253645896912,0.9582741260528564,0.9998327493667603,0.7726389169692993,0.8884345889091492,0.9982476830482483,0.001
0.595287561416626,0.9617860913276672,0.9998327493667603,0.8518499732017517,0.8574766516685486,0.9964953064918518,0.001
0.5700312852859497,0.9759176969528198,1.0,0.9201911091804504,0.8107476830482483,0.9947429895401001,0.001
0.5432435274124146,0.9884606003761292,1.0,2.0478789806365967,0.5800233483314514,0.9188084006309509,0.001
0.5358803868293762,0.9920561909675598,1.0,0.9636161923408508,0.7961448431015015,0.9929906725883484,0.001
0.5283904075622559,0.9920561909675598,1.0,1.6339259147644043,0.677570104598999,0.9287382960319519,0.001
0.531191885471344,0.9898821115493774,1.0,0.7469972968101501,0.8936915993690491,0.9947429895401001,0.001
0.5198453068733215,0.9952337145805359,1.0,0.711471438407898,0.9059579372406006,0.9982476830482483,0.001
0.5081595778465271,0.9969897270202637,1.0,0.7904269695281982,0.8837617039680481,0.9889018535614014,0.001
0.4995945990085602,0.9990801811218262,1.0,0.9406624436378479,0.8382009267807007,0.9655373692512512,0.001
0.49249356985092163,0.9995819330215454,1.0,0.6219471096992493,0.9415887594223022,0.9988317489624023,0.001
0.4857538938522339,0.9997491240501404,1.0,0.6017860770225525,0.9538551568984985,0.9988317489624023,0.001
0.48095184564590454,1.0,1.0,0.5910165309906006,0.9550233483314514,0.9988317489624023,0.001
0.4784902334213257,1.0,1.0,0.6403694748878479,0.9299065470695496,0.9994158744812012,0.001
0.47686782479286194,1.0,1.0,0.6611282229423523,0.9193925261497498,0.9982476830482483,0.001
0.475525438785553,1.0,1.0,0.5806576609611511,0.9579439163208008,0.9994158744812012,0.001
0.47423455119132996,1.0,1.0,0.5841532349586487,0.951518714427948,0.9994158744812012,0.001
0.4726651906967163,1.0,1.0,0.5650737285614014,0.96612149477005,0.9994158744812012,0.001
0.4720880687236786,1.0,1.0,0.5717499852180481,0.9637850522994995,0.9994158744812012,0.001
0.47172224521636963,1.0,1.0,0.5734338760375977,0.9602803587913513,0.9982476830482483,0.001
0.4713534116744995,1.0,1.0,0.5876670479774475,0.9509345889091492,0.9988317489624023,0.001
0.4712556302547455,1.0,1.0,0.5883697867393494,0.9538551568984985,0.9988317489624023,0.001
0.47132280468940735,1.0,1.0,0.583541750907898,0.9550233483314514,0.9988317489624023,0.001
0.4715728759765625,1.0,1.0,0.5734703540802002,0.9579439163208008,0.9994158744812012,0.001
0.4720335602760315,1.0,1.0,0.5821225047111511,0.9556074738502502,0.9982476830482483,0.001
0.4729391932487488,1.0,1.0,0.5746750831604004,0.9591121673583984,0.9988317489624023,0.001
0.4735513925552368,1.0,1.0,0.5690849423408508,0.9602803587913513,0.9988317489624023,0.001
0.4746474325656891,1.0,1.0,0.5858964323997498,0.9532710313796997,0.9988317489624023,0.001
0.4722067713737488,1.0,1.0,0.5578910112380981,0.9637850522994995,0.9994158744812012,0.000100000005
0.46965116262435913,1.0,1.0,0.5555728077888489,0.9649532437324524,0.9994158744812012,0.000100000005
0.4694002866744995,1.0,1.0,0.5551575422286987,0.9649532437324524,0.9994158744812012,0.000100000005
0.4692226052284241,1.0,1.0,0.5548654794692993,0.9649532437324524,0.9994158744812012,0.000100000005
0.4690755009651184,1.0,1.0,0.5545734167098999,0.96612149477005,0.9994158744812012,0.000100000005
0.4689866602420807,1.0,1.0,0.5545962452888489,0.9655373692512512,0.9994158744812012,0.000100000005
0.46888211369514465,1.0,1.0,0.5544502139091492,0.9655373692512512,0.9994158744812012,0.000100000005
0.46881940960884094,1.0,1.0,0.554523229598999,0.9655373692512512,0.9994158744812012,0.000100000005
0.46877238154411316,1.0,1.0,0.5542311668395996,0.9655373692512512,0.9994158744812012,0.000100000005
0.46875298023223877,1.0,1.0,0.5543771982192993,0.9649532437324524,0.9994158744812012,0.000100000005
0.4684775173664093,1.0,1.0,0.5543041825294495,0.96612149477005,0.9994158744812012,1.0000001e-05
0.46848273277282715,1.0,1.0,0.55401211977005,0.96612149477005,0.9994158744812012,1.0000001e-05
0.46848273277282715,1.0,1.0,0.5540851354598999,0.9655373692512512,0.9994158744812012,1.0000001e-05
0.46847227215766907,1.0,1.0,0.554034948348999,0.9655373692512512,0.9994158744812012,1.0000001e-05
0.4684775173664093,1.0,1.0,0.5541079640388489,0.9655373692512512,0.9994158744812012,1.0000001e-05
