loss,accuracy,top_k_categorical_accuracy,val_loss,val_accuracy,val_top_k_categorical_accuracy,lr
4.128318786621094,0.13312500715255737,0.3513999879360199,3.64776873588562,0.18629999458789825,0.4627000093460083,0.001
3.238518714904785,0.2764500081539154,0.5823249816894531,3.2348875999450684,0.2858999967575073,0.5967000126838684,0.001
2.8092093467712402,0.38462498784065247,0.7047749757766724,3.0010874271392822,0.34689998626708984,0.6620000004768372,0.001
2.5138437747955322,0.4675750136375427,0.7826499938964844,2.9300875663757324,0.36629998683929443,0.6869000196456909,0.001
2.287862539291382,0.5401750206947327,0.8333500027656555,2.846493721008301,0.39250001311302185,0.7113000154495239,0.001
2.099456310272217,0.6025500297546387,0.873449981212616,2.878312587738037,0.388700008392334,0.7099000215530396,0.001
1.9260828495025635,0.6633999943733215,0.9063500165939331,2.8283751010894775,0.4090999960899353,0.7222999930381775,0.001
1.7693359851837158,0.7221999764442444,0.9332249760627747,3.086212396621704,0.37770000100135803,0.690500020980835,0.001
1.631935954093933,0.7735000252723694,0.9538249969482422,3.2163188457489014,0.3720000088214874,0.6766999959945679,0.001
1.5188093185424805,0.815625011920929,0.9683499932289124,3.4184937477111816,0.35580000281333923,0.6388999819755554,0.001
1.4253593683242798,0.8513749837875366,0.9804250001907349,3.043968677520752,0.4092999994754791,0.6873000264167786,0.001
1.328153133392334,0.8899250030517578,0.9888499975204468,3.1865437030792236,0.3953000009059906,0.6766999959945679,0.001
1.2519015073776245,0.9149249792098999,0.9944499731063843,3.157412528991699,0.38999998569488525,0.6804999709129333,0.001
1.1763405799865723,0.9421749711036682,0.9974250197410583,3.1247968673706055,0.4138999879360199,0.680899977684021,0.001
1.1223499774932861,0.9581999778747559,0.9988750219345093,2.9056499004364014,0.4375999867916107,0.7214000225067139,0.001
1.0721352100372314,0.9719499945640564,0.9995250105857849,2.848299980163574,0.4429999887943268,0.7218999862670898,0.001
1.028448462486267,0.9829249978065491,0.999875009059906,2.9433155059814453,0.43799999356269836,0.6895999908447266,0.001
0.9929453134536743,0.9887250065803528,0.9998999834060669,2.695396900177002,0.4790000021457672,0.7490000128746033,0.001
0.9608984589576721,0.9939249753952026,0.9999750256538391,2.7376811504364014,0.47279998660087585,0.7422999739646912,0.001
0.93662029504776,0.9959250092506409,0.9999750256538391,2.698812484741211,0.48249998688697815,0.7419000267982483,0.001
0.9194218516349792,0.9976000189781189,1.0,2.672006368637085,0.4846000075340271,0.7483999729156494,0.001
0.9069796800613403,0.998199999332428,0.9999750256538391,2.6694061756134033,0.4790000021457672,0.7418000102043152,0.001
0.8966726660728455,0.9991750121116638,1.0,2.588124990463257,0.5042999982833862,0.7541000247001648,0.001
